profile_id,name,gender,age,country_iso2,country,city,state_province,latitude,longitude,occupation,education,height_cm,religion,languages,interests,bio,verification_status,premium_status,last_active_at
a0fa9ef7ec92890c,Jerzey,female,38,TF,French Southern and Antarctic Lands,Port-aux-Français,03,-49.34916,70.21937,Terrazzo Worker,McPherson College,177,Share International,Australian English|Belarusian,Skiing|Surfing|Canoeing|Judo|Volleyball|Boxing,"Usually planning my week around skiing, cultural festivals, and time with people I care about. I appreciate laughter, kindness, and relationships that grow with patience.",verified,premium,2026-06-23T21:45:45.795Z
b9d7a2e32d6cfa2f,Halia,female,21,CR,Costa Rica,San Isidro,08,9.3674,-83.69713,Pesticide Handler,Escuela Politécnica Nacional,177,Armenian Neopaganism,Ukrainian|Sasak,Running|Basketball|Scrabble|Kayaking|Cycling|Aikido,"I work in pesticide handler and make time for running, basketball, and good conversation. Here to meet someone intentional, kind, and ready for someone ready to build intentionally.",verified,standard,2026-06-02T11:12:50.643Z
38a14199ddb20048,Charlotte,female,43,GG,Guernsey,Vale Parish,,49.4944,-2.5179,Geological Technician,Universitas Mulawarman,152,Presbyterianism,Blin|Chipewyan,Swimming|Running|Snowboarding|Skiing,"I work in geological technician and make time for swimming, running, and good conversation. Here to meet someone intentional, kind, and ready for a calm, loyal kind of love.",pending,standard,2026-06-24T01:21:37.670Z
ada0eb59cefd8476,Dava,female,22,BT,Bhutan,Mongar,12,27.27471,91.23963,Physicist,Temple University Japan,165,Deism,Albanian|Maba,Climbing|Surfing|Judo|Football|Scrabble|Karate,"I work in physicist and make time for climbing, surfing, and good conversation. Here to meet someone intentional, kind, and ready for a calm, loyal kind of love.",verified,standard,2026-05-27T19:39:18.104Z
dff0736e04ed9fba,Royale,male,43,TD,Chad,Bitkine,05,11.9801,18.2138,Plant Scientist,Tuskegee University,177,Fourth Way,Luba-Lulua,Climbing|Kayaking|Golf|Karate,"Curious traveler, plant scientist, and happiest around climbing, kayaking, and coastal weekends. Looking for someone ready to build intentionally with someone who values laughter and shared purpose.",verified,standard,2026-06-11T17:38:27.476Z
b6eeb81a8ed2cfb9,Ciaran,male,38,CR,Costa Rica,Esparza,07,9.99197,-84.66628,Criminal Justice Teacher,Perlis Islamic Higher Learning Institute,162,Shinmeiaishinkai,Bulu|Divehi|Standard Moroccan Tamazight,Volleyball|Sailing|Snowboarding|Scrabble|Surfing|Cycling,"Usually planning my week around volleyball, new restaurants, and time with people I care about. I appreciate kindness, emotional maturity, and relationships that grow with patience.",verified,standard,2026-06-20T14:35:44.880Z
610b3c93d3772fc7,Nina,female,31,MT,Malta,Xagħra,61,36.05003,14.26421,Secretary,Ecole Nationale des Sciences Géographiques,162,BÁBism,Dinka,Canoeing|Skiing|Surfing|Scrabble|Golf|Sailing,"Grounded optimist, secretary, and happiest around canoeing, skiing, and quiet staycations. Looking for someone ready to build intentionally with someone who values steady communication and meaningful conversations.",verified,premium,2026-06-07T16:15:32.538Z
c23dec6ac6fc88f8,Lux,female,41,SZ,Eswatini,Hluti,04,-27.221,31.58685,Power Plant Operator,Universitas Pelita Harapan,172,Way Of The Celestial Masters,Machame|Old Irish,Judo|Sailing|Taekwondo|Surfing|Kayaking|Aikido,"Usually planning my week around judo, national parks, and time with people I care about. I appreciate laughter, meaningful conversations, and relationships that grow with patience.",verified,standard,2026-05-17T22:15:19.524Z
93ad09d67684cbff,Breland,male,51,AF,Afghanistan,Imām Şāḩib,24,37.18897,68.93644,Self-Enrichment Education Teacher,Niagara University,171,"Yoruba Mythology (Nigeria, Benin)",Elamite|VÕRo|Central Yupik,Skiing|Kayaking|Golf|Scrabble|Running|Climbing,"Usually planning my week around skiing, road trips, and time with people I care about. I appreciate laughter, shared purpose, and relationships that grow with patience.",verified,standard,2026-06-04T03:01:18.134Z
243738baa168f98f,Oyunbileg,female,22,MN,Mongolia,Undurkhaan,11,47.31944,110.65556,Fiberglass Fabricator,George C Wallace State Community College-Hanceville,174,The Aquarian Church,Tereno,Football|Basketball|Skiing|Tennis|Swimming,"I work in fiberglass fabricator and make time for football, basketball, and good conversation. Here to meet someone intentional, kind, and ready for a lasting partnership.",verified,premium,2026-06-23T17:26:05.813Z
0646e0dcfc004cb6,Otto,male,53,NR,Nauru,Yaren,14,-0.55085,166.9252,Reinforcing Iron Worker,Voronezh State Academy of Technology,168,Orphism,Bulu|Kinyarwanda,Taekwondo|Tennis|Volleyball|Skiing,"I work in reinforcing iron worker and make time for taekwondo, tennis, and good conversation. Here to meet someone intentional, kind, and ready for someone ready to build intentionally.",verified,standard,2026-05-16T22:36:10.959Z
00fdbe874198038c,Liam,male,52,MT,Malta,Munxar,36,36.03048,14.23469,Textile Presser,Universidade Estadual Paulista,196,Hinduism In Indonesia,VolapÜK|Afar,Karate|Boxing|Football|Baseball,"I work in textile presser and make time for karate, boxing, and good conversation. Here to meet someone intentional, kind, and ready for someone ready to build intentionally.",verified,standard,2026-06-01T11:27:07.975Z
c45cc79956dba90b,Somsak,male,49,TH,Thailand,Ban Chang Lo,40,13.75085,100.47704,Apparel Worker,Pädagogische Hochschule Karlsruhe,193,Ananda Marga,Turkish|Kawi|Tornedalen Finnish,Scrabble|Karate|Canoeing|Boxing,"Kind-hearted creative, apparel worker, and happiest around scrabble, karate, and road trips. Looking for a serious relationship with someone who values meaningful conversations and laughter.",verified,standard,2026-05-15T22:53:57.179Z
6351e148ae694e60,Solei,female,21,MO,Macau,Zhuojiacun,11875159,22.16139,113.55639,Baker,"California State University, Chico",172,Modekngei,Kabuverdianu|Kurukh,Kayaking|Scrabble|Tennis|Folk,"Usually planning my week around kayaking, coastal weekends, and time with people I care about. I appreciate meaningful conversations, steady communication, and relationships that grow with patience.",verified,premium,2026-06-12T12:43:06.941Z
1565bc1ba5ddd393,Sofi,female,37,AM,Armenia,Avan,11,40.21436,44.57846,Childcare Worker,University of Bedfordshire,176,Builders Of The Adytum,Zaza|Karachay-Balkar|Embu,Lacrosse|Football|Swimming|Hiking|Volleyball,"Curious traveler, childcare worker, and happiest around lacrosse, football, and city breaks. Looking for a relationship rooted in trust with someone who values emotional maturity and honesty.",verified,standard,2026-06-11T16:46:02.403Z
b17e7b1841fd5759,Fanta,female,51,ML,Mali,Gao,09,16.27167,-0.04472,Rail Car Repairer,Shanghai University of Science and Technology,168,Vaastu Shastra,Classical Syriac,Football|Hiking|Folk|Aikido|Kayaking,"Usually planning my week around football, road trips, and time with people I care about. I appreciate steady communication, shared purpose, and relationships that grow with patience.",verified,standard,2026-06-16T00:47:35.078Z
e0f23950cf8d10ec,Ao,male,22,JP,Japan,Tsukuba,14,36.08333,140.11667,Engineering Teacher,Université Mohammed Premier Oujda,175,Svetambar Terapanth,Aymara|Mirandese|Moksha,Taekwondo|Lacrosse|Kayaking|Boxing|Scrabble,"Active and easygoing, engineering teacher, and happiest around taekwondo, lacrosse, and new restaurants. Looking for a calm, loyal kind of love with someone who values laughter and meaningful conversations.",verified,standard,2026-06-15T15:56:21.822Z
03cdc17766c66d71,Dublin,male,41,VA,Vatican City,Vatican City,,41.90268,12.45414,Wood Patternmaker,Institute of Commerce and Business,187,Al-Fatiha Foundation,Esperanto|Faroese|Sukuma,Sailing|Surfing|Boxing|Taekwondo|Judo|Baseball,"Usually planning my week around sailing, cultural festivals, and time with people I care about. I appreciate faithfulness, kindness, and relationships that grow with patience.",verified,standard,2026-05-30T10:48:14.378Z
a3ce6bede963a14d,Leon,male,22,PL,Poland,Fordon,73,53.14821,18.17036,Physics Teacher,Beijing Medical University,165,Iglesia Ni Cristo,Middle Dutch|Zulu,Boxing|Scrabble|Aikido|Volleyball,"Quietly ambitious, physics teacher, and happiest around boxing, scrabble, and cultural festivals. Looking for a calm, loyal kind of love with someone who values shared purpose and steady communication.",verified,standard,2026-06-23T08:55:23.594Z
4a17b81fba0d876a,Mariam,female,35,TN,Tunisia,Bou Salem,06,36.60732,8.96981,Trimmer,University of Wisconsin - Stevens Point,166,Yiguandao (I Kuan-Tao),Bodo|Ghomala|Sumerian,Hiking|Scrabble|Kayaking|Judo|Boxing,"Usually planning my week around hiking, quiet staycations, and time with people I care about. I appreciate faithfulness, honesty, and relationships that grow with patience.",pending,standard,2026-06-17T05:32:37.955Z
899c5ddd3b9e5667,SŌ,male,42,JP,Japan,Kofu,46,35.66667,138.56667,Referee,University of the Philippines Mindanao,189,BahÁ'í Faith,Makasar|Thai|Sango,Scrabble|Baseball|Hiking|Football|Snowboarding|Swimming,"Usually planning my week around scrabble, cultural festivals, and time with people I care about. I appreciate meaningful conversations, laughter, and relationships that grow with patience.",verified,standard,2026-06-15T12:17:10.703Z
f9d32ff2ab948c5b,Elias,male,21,DE,Germany,Wilhelmshaven,06,53.5476,8.10395,Truck Loader,Sirte University,192,Ohlone Mythology,Konkani|Galician|Mirandese,Golf|Scrabble|Canoeing|Tennis|Karate,"Usually planning my week around golf, road trips, and time with people I care about. I appreciate meaningful conversations, steady communication, and relationships that grow with patience.",verified,premium,2026-06-21T10:51:00.808Z
726c0917853bfe33,Elizbeth,female,29,BV,Bouvet Island,Lohne,06,52.66561,8.23826,Education Administrator,San Diego City College,171,Tariqa,Adyghe,Running|Boxing|Canoeing|Tennis,"I work in education administrator and make time for running, boxing, and good conversation. Here to meet someone intentional, kind, and ready for someone ready to build intentionally.",verified,standard,2026-06-22T14:26:52.866Z
df24eba93e42c17e,Wardell,male,44,MW,Malawi,Nsanje,S,-16.91995,35.26199,Producer,St. Joseph Group of Institutes,182,Mandaeism,Mentawai|Dyula,Taekwondo|Canoeing|Volleyball|Sailing,"Family-oriented professional, producer, and happiest around taekwondo, canoeing, and city breaks. Looking for a relationship rooted in trust with someone who values shared purpose and meaningful conversations.",verified,standard,2026-05-30T00:46:33.161Z
dcf5b8acc8dba0d6,OlivÉR,male,50,HU,Hungary,Mátészalka,18,47.95528,22.32348,Literature Teacher,Hokkaido University of Education,191,Zalmoxianism,Roviana|Kashmiri|Timne,Lacrosse|Boxing|Scrabble|Running|Judo|Aikido,"Curious traveler, literature teacher, and happiest around lacrosse, boxing, and coastal weekends. Looking for a thoughtful connection with someone who values meaningful conversations and honesty.",verified,standard,2026-06-02T13:01:21.313Z
4d9480aa2d2afe6d,éAbha,female,46,IE,Ireland,Newcastle West,M,52.44917,-9.06111,Construction Manager,Tamil Nadu Agricultural University,167,Christian Science,Kotava|Duala,Basketball|Scrabble|Scrabble|Golf|Volleyball|Folk,"Grounded optimist, construction manager, and happiest around basketball, scrabble, and road trips. Looking for a lasting partnership with someone who values emotional maturity and laughter.",verified,standard,2026-06-17T04:26:01.961Z
9af40b42bb0d1dc7,Morgann,female,39,HN,Honduras,Lepaera,13,14.77876,-88.5902,Metal-Refining Furnace Tender,Universidad de Cuautitlan Izcalli,160,Anabaptists,Maori,Karate|Golf|Baseball|Judo,"Usually planning my week around karate, cultural festivals, and time with people I care about. I appreciate faithfulness, steady communication, and relationships that grow with patience.",verified,standard,2026-05-17T11:10:18.281Z
bc85fc4ed80a4867,Eulalia,female,35,NE,Niger,Dakoro,04,14.51056,6.765,News Vendor,DAV Institute of Engineering & Technology,182,Kulam,Wayuu|Inari Sami,Tennis|Surfing|Running|Volleyball|Canoeing|Scrabble,"Active and easygoing, news vendor, and happiest around tennis, surfing, and national parks. Looking for a serious relationship with someone who values meaningful conversations and steady communication.",verified,standard,2026-05-20T00:32:09.484Z
480d80501f83b6f5,Akemi,female,22,SN,Senegal,Ngaparou,07,14.46419,-17.05619,Switch Operator,Zenith University College,156,Sethianism,Swiss High German|Mongolian,Baseball|Golf|Skiing|Basketball,"Grounded optimist, switch operator, and happiest around baseball, golf, and coastal weekends. Looking for a calm, loyal kind of love with someone who values steady communication and shared purpose.",verified,standard,2026-05-22T21:30:05.394Z
08e4811ade2e9fb0,Brittney,male,51,KE,Kenya,Kapsowar,14,0.9789,35.55854,Bench Carpenter,Universidad de San Andrés,164,Sabbateans,Kotava|Middle English,Aikido|Boxing|Football|Skiing|Taekwondo|Canoeing,"Grounded optimist, bench carpenter, and happiest around aikido, boxing, and city breaks. Looking for someone ready to build intentionally with someone who values meaningful conversations and laughter.",verified,premium,2026-06-06T04:47:30.275Z
d823297f0587e350,Aino,female,39,FI,Finland,Taka-Töölö,01,60.18434,24.91948,Library Technician,Harding University,174,Typhonian Order,Danish|Shona,Folk|Basketball|Canoeing|Hiking,"I work in library technician and make time for folk, basketball, and good conversation. Here to meet someone intentional, kind, and ready for a thoughtful connection.",verified,premium,2026-06-05T11:11:53.000Z
5e547b6c4e174f80,Janiel,male,38,BS,Bahamas,Abraham’s Bay,16,22.36667,-72.96667,Rental Clerk,University of the District of Columbia,179,CandomblÉ,French|Zaza|Jamaican Creole English,Surfing|Sailing|Aikido|Kayaking|Scrabble|Running,"Weekend explorer, rental clerk, and happiest around surfing, sailing, and national parks. Looking for someone ready to build intentionally with someone who values faithfulness and shared purpose.",verified,standard,2026-05-29T08:33:36.314Z
ccd61488821d9041,Emma,female,33,AT,Austria,Freistadt,04,48.51103,14.50453,Medical Equipment Repairer,University of Limerick,169,Lutheranism,Malayalam|Herero,Volleyball|Football|Basketball|Scrabble|Boxing|Surfing,"I work in medical equipment repairer and make time for volleyball, football, and good conversation. Here to meet someone intentional, kind, and ready for a lasting partnership.",verified,standard,2026-06-09T00:41:08.889Z
d1b0290b621212d8,Kabita,female,50,NP,Nepal,Jumla,6,29.27472,82.18383,Cardiovascular Technician,Fachhochschule Niederrhein,163,Tengrism,Tornedalen Finnish,Surfing|Skiing|Taekwondo|Running|Snowboarding|Folk,"Family-oriented professional, cardiovascular technician, and happiest around surfing, skiing, and city breaks. Looking for a thoughtful connection with someone who values honesty and laughter.",verified,standard,2026-05-18T06:07:49.915Z
74bca04fdbf947f8,Mylea,female,22,CX,Christmas Island,Flying Fish Cove,00,-10.42172,105.67912,Purchasing Agent,University of the East,163,Shangpa Kagyu,Samogitian,Scrabble|Volleyball|Aikido|Karate,"I work in purchasing agent and make time for scrabble, volleyball, and good conversation. Here to meet someone intentional, kind, and ready for someone ready to build intentionally.",verified,premium,2026-05-15T07:02:01.491Z
